Depth_m,FMI_ohm-m
2134.89789698263,35.87973
2134.92837549528,25.188135
2134.95885400792,33.6212025
2134.98933252057,48.5429175
2135.01981103322,47.20776375
2135.05028954587,51.29484625
2135.08076805852,35.6496775
2135.11124657117,12.063545
2135.14172508382,18.39231
2135.17220359646,26.8963375
2135.20268210911,25.30230625
2135.23316062176,19.53862125
2135.26363913441,18.0842275
2135.29411764706,21.45254875
2135.32459615971,21.535045
2135.35507467236,19.86091
2135.385553185,18.56333625
2135.41603169765,21.466165
2135.4465102103,25.42861625
2135.47698872295,32.74045
2135.5074672356,34.254735
2135.53794574825,34.63398875
2135.5684242609,36.30649625
2135.59890277354,38.73259875
2135.62938128619,34.6315775
2135.65985979884,31.3649625
2135.69033831149,22.6563075
2135.72081682414,16.22990125
2135.75129533679,22.77406
2135.78177384944,29.2225
2135.81225236208,19.4941175
2135.84273087473,28.73169875
2135.87320938738,24.8641625
2135.90368790003,24.0938975
2135.93416641268,22.4029475
2135.96464492533,21.161145
2135.99512343798,22.85839
2136.02560195062,33.40941
2136.05608046327,33.55632
2136.08655897592,21.32713375
2136.11703748857,18.41755375
2136.14751600122,24.6502375
2136.17799451387,29.2250125
2136.20847302652,18.68977625
2136.23895153916,17.35675125
2136.26943005181,20.8899975
2136.29990856446,24.0244
2136.33038707711,13.7420325
2136.36086558976,9.7943575
2136.39134410241,9.443025
2136.42182261506,8.2211
2136.4523011277,6.405415
2136.48277964035,4.56021
2136.513258153,5.863015
2136.54373666565,18.8764425
2136.5742151783,19.46788125
2136.60469369095,19.7992
2136.6351722036,22.30208375
2136.66565071624,20.0574375
2136.69612922889,17.71174375
2136.72660774154,24.977995
2136.75708625419,22.9503525
2136.78756476684,27.40585375
2136.81804327949,25.25270625
2136.84852179214,31.38039875
2136.87900030479,33.5324825
2136.90947881743,32.48691625
2136.93995733008,28.42591
2136.97043584273,36.55327375
2137.00091435538,32.27429875
2137.03139286803,28.95690625
2137.06187138068,39.17456625
2137.09234989333,41.606445
2137.12282840597,37.46992125
2137.15330691862,37.11294625
2137.18378543127,23.73833125
2137.21426394392,28.7783375
2137.24474245657,15.9436975
2137.27522096922,18.93158625
2137.30569948187,17.62027375
2137.33617799451,16.4092525
2137.36665650716,16.2624925
2137.39713501981,14.9390125
2137.42761353246,17.7292975
2137.45809204511,19.12506875
2137.48857055776,15.98292875
2137.51904907041,17.9074125
2137.54952758305,18.8635675
2137.5800060957,17.9324025
2137.61048460835,20.5481825
2137.640963121,16.08016375
2137.67144163365,13.97378875
2137.7019201463,22.68066625
2137.73239865895,33.98540375
2137.76287717159,35.86512625
2137.79335568424,35.7366575
2137.82383419689,35.556125
2137.85431270954,13.20055375
2137.88479122219,7.93883
2137.91526973484,9.75045375
2137.94574824749,9.66063125
2137.97622676013,12.0516
2138.00670527278,16.38667
2138.03718378543,14.4253125
2138.06766229808,12.4855
2138.09814081073,16.31466125
2138.12861932338,20.30310625
2138.15909783603,21.76996375
2138.18957634867,24.78063375
2138.22005486132,29.00405875
2138.25053337397,28.929985
2138.28101188662,23.08292875
2138.31149039927,21.475815
2138.34196891192,25.98592875
2138.37244742457,19.3958525
2138.40292593721,15.11230125
2138.43340444986,16.66044
2138.46388296251,20.6226825
2138.49436147516,28.13957375
2138.52483998781,32.54720125
2138.55531850046,31.8772475
2138.58579701311,31.85663875
2138.61627552575,21.015795
2138.6467540384,48.5437225
2138.67723255105,45.64991125
2138.7077110637,33.1098425
2138.73818957635,24.9243225
2138.768668089,14.61298875
2138.79914660165,14.7671525
2138.82962511429,16.376775
2138.86010362694,29.8497725
2138.89058213959,19.72080625
2138.92106065224,24.29110125
2138.95153916489,8.14387375
2138.98201767754,4.687425
2139.01249619019,12.55293375
2139.04297470283,8.87150875
2139.07345321548,4.83203
2139.10393172813,10.64674125
2139.13441024078,17.98427375
2139.16488875343,10.32791625
2139.19536726608,26.0017
2139.22584577873,48.28266375
2139.25632429137,38.32202125
2139.28680280402,3.0662975
2139.31728131667,3.64195125
2139.34775982932,5.30504
2139.37823834197,5.49682625
2139.40871685462,7.4621
2139.43919536727,9.3314325
2139.46967387992,11.680385
2139.50015239256,12.91147
2139.53063090521,12.4714375
2139.56110941786,10.26201125
2139.59158793051,8.36899875
2139.62206644316,10.9199275
2139.65254495581,8.3057875
2139.68302346846,10.744065
2139.7135019811,21.61202375
2139.74398049375,17.11271
2139.7744590064,19.30355
2139.80493751905,12.5640925
2139.8354160317,9.6653725
2139.86589454435,9.001455
2139.896373057,9.563835
2139.92685156964,10.51526875
2139.95733008229,8.29317
2139.98780859494,8.34722375
2140.01828710759,7.1496075
2140.04876562024,7.1253325
2140.07924413289,7.17541
2140.10972264554,6.8416875
2140.14020115818,9.20094125
2140.17067967083,14.85377
2140.20115818348,12.86470875
2140.23163669613,7.0552875
2140.26211520878,11.46659875
2140.29259372143,9.8756025
2140.32307223408,6.9305275
2140.35355074672,6.5456675
2140.38402925937,10.17527625
2140.41450777202,9.874405
2140.44498628467,10.75287625
2140.47546479732,7.99109875
2140.50594330997,5.538355
2140.53642182262,3.12199125
2140.56690033526,2.1424
2140.59737884791,2.310995
2140.62785736056,7.22723125
2140.65833587321,9.80199
2140.68881438586,11.96832375
2140.71929289851,10.47628375
2140.74977141116,11.79800625
2140.7802499238,11.7925775
2140.81072843645,9.8528975
2140.8412069491,10.37417375
2140.87168546175,10.58288625
2140.9021639744,10.34804125
2140.93264248705,13.81383625
2140.9631209997,11.78219125
2140.99359951234,11.22206625
2141.02407802499,12.17980125
2141.05455653764,11.84463125
2141.08503505029,13.6306425
2141.11551356294,14.31030625
2141.14599207559,12.3256775
2141.17647058824,11.83915125
2141.20694910088,9.61637375
2141.23742761353,8.02366
2141.26790612618,8.474145
2141.29838463883,10.48703375
2141.32886315148,10.12649375
2141.35934166413,11.00362375
2141.38982017678,8.7893
2141.42029868942,8.03879
2141.45077720207,7.36732875
2141.48125571472,7.63866625
2141.51173422737,8.092815
2141.54221274002,7.97640375
2141.57269125267,7.4362375
2141.60316976532,7.0689075
2141.63364827796,7.72691
2141.66412679061,4.8200975
2141.69460530326,9.3308
2141.72508381591,12.52847125
2141.75556232856,12.55216875
2141.78604084121,14.28756375
2141.81651935386,13.28412625
2141.8469978665,11.95813875
2141.87747637915,11.265105
2141.9079548918,11.01482875
2141.93843340445,9.37962
2141.9689119171,9.62001
2141.99939042975,9.48923625
2142.0298689424,6.4006825
2142.06034745504,3.79103875
2142.09082596769,5.96844125
2142.12130448034,9.04249625
2142.15178299299,10.34195625
2142.18226150564,13.50215875
2142.21274001829,18.71382
2142.24321853094,21.99579
2142.27369704358,21.40938625
2142.30417555623,19.613775
2142.33465406888,18.3847175
2142.36513258153,19.31475
2142.39561109418,16.776245
2142.42608960683,14.90484375
2142.45656811948,13.06532875
2142.48704663212,12.28529875
2142.51752514477,13.3508775
2142.54800365742,12.40667375
2142.57848217007,11.59739875
2142.60896068272,10.859285
2142.63943919537,11.30224
2142.66991770802,14.5219075
2142.70039622066,19.3118075
2142.73087473331,16.653465
2142.76135324596,16.643885
2142.79183175861,9.99922375
2142.82231027126,9.0621125
2142.85278878391,9.1269025
2142.88326729656,8.49200625
2142.9137458092,7.53339625
2142.94422432185,6.78602
2142.9747028345,8.32890875
2143.00518134715,6.96238
2143.0356598598,4.208335
2143.06613837245,6.9046925
2143.0966168851,9.68720875
2143.12709539774,10.23509375
2143.15757391039,11.801505
2143.18805242304,13.61615125
2143.21853093569,15.6070975
2143.24900944834,16.26199875
2143.27948796099,16.10373125
2143.30996647364,17.1320475
2143.34044498628,16.625835
2143.37092349893,15.16975375
2143.40140201158,14.6720825
2143.43188052423,13.8322375
2143.46235903688,11.42233875
2143.49283754953,12.51516375
2143.52331606218,11.83122125
2143.55379457482,10.62448125
2143.58427308747,9.74733875
2143.61475160012,8.2496875
2143.64523011277,9.00034125
2143.67570862542,8.0996225
2143.70618713807,7.60233625
2143.73666565072,7.65218125
2143.76714416336,7.88633125
2143.79762267601,6.3983625
2143.82810118866,5.7790175
2143.85857970131,6.12597125
2143.88905821396,5.46740125
2143.91953672661,5.4239775
2143.95001523926,8.6607675
2143.9804937519,9.51106375
2144.01097226455,13.70486
2144.0414507772,13.8884525
2144.07192928985,14.71841375
2144.1024078025,15.7540525
2144.13288631515,13.45208625
2144.1633648278,12.2312
2144.19384334045,6.81646125
2144.22432185309,7.69381
2144.25480036574,5.853605
2144.28527887839,4.23463875
2144.31575739104,3.5322975
2144.34623590369,8.07555875
2144.37671441634,11.50243
2144.40719292899,11.105805
2144.43767144163,10.4256875
2144.46814995428,8.88121
2144.49862846693,7.54457625
2144.52910697958,7.78439125
2144.55958549223,7.46646375
2144.59006400488,8.27835
2144.62054251753,10.0332725
2144.65102103017,10.4417175
2144.68149954282,9.72402375
2144.71197805547,11.367585
2144.74245656812,9.12406625
2144.77293508077,7.68634875
2144.80341359342,8.507985
2144.83389210607,8.40497875
2144.86437061871,8.44967375
2144.89484913136,9.48691125
2144.92532764401,10.44767375
2144.95580615666,12.72223375
2144.98628466931,14.43116375
2145.01676318196,15.5398675
2145.04724169461,15.831085
2145.07772020725,15.96713625
2145.1081987199,13.57889125
2145.13867723255,13.87604
2145.1691557452,14.80118875
2145.19963425785,13.57486125
2145.2301127705,13.0244775
2145.26059128315,17.8044975
2145.29106979579,21.4122125
2145.32154830844,22.7323975
2145.35202682109,22.60586875
2145.38250533374,22.83193375
2145.41298384639,22.43643875
2145.44346235904,18.57022375
2145.47394087169,11.273
2145.50441938433,8.59736
2145.53489789698,8.1934525
2145.56537640963,9.047515
2145.59585492228,7.13475375
2145.62633343493,6.9196825
2145.65681194758,8.405325
2145.68729046023,9.5908025
2145.71776897287,10.80289375
2145.74824748552,8.190325
2145.77872599817,7.89636
2145.80920451082,6.85705875
2145.83968302347,6.82615625
2145.87016153612,5.92148875
2145.90064004877,6.0879025
2145.93111856141,4.8208775
2145.96159707406,5.02108
2145.99207558671,6.44875
2146.02255409936,7.8732675
2146.05303261201,10.38367875
2146.08351112466,18.15160625
2146.11398963731,20.73627
2146.14446814995,25.917345
2146.1749466626,28.51735
2146.20542517525,32.51555375
2146.2359036879,33.83324
2146.26638220055,33.887205
2146.2968607132,33.6210125
2146.32733922585,32.97208
2146.35781773849,28.79335625
2146.38829625114,24.4018825
2146.41877476379,16.2657775
2146.44925327644,18.57569375
2146.47973178909,17.317985
2146.51021030174,13.51126375
2146.54068881439,13.72496875
2146.57116732703,10.5009975
2146.60164583968,8.34095375
2146.63212435233,14.1270075
2146.66260286498,15.0571775
2146.69308137763,18.8823525
2146.72355989028,21.040245
2146.75403840293,21.2507625
2146.78451691557,27.71033375
2146.81499542822,18.02992875
2146.84547394087,8.6359225
2146.87595245352,7.27068375
2146.90643096617,7.40841125
2146.93690947882,8.08527875
2146.96738799147,8.350775
2146.99786650411,10.99206375
2147.02834501676,14.48258375
2147.05882352941,9.6247225
2147.08930204206,10.24867625
2147.11978055471,5.39009125
2147.15025906736,5.17475
2147.18073758001,5.41538375
2147.21121609265,4.218145
2147.2416946053,2.04140875
2147.27217311795,4.13458875
2147.3026516306,4.84404875
2147.33313014325,5.43200375
2147.3636086559,6.405575
2147.39408716855,6.68261875
2147.42456568119,6.88163125
2147.45504419384,6.68047625
2147.48552270649,6.99462625
2147.51600121914,7.39394
2147.54647973179,8.0535475
2147.57695824444,8.6179525
2147.60743675709,9.68493125
2147.63791526973,10.26812125
2147.66839378238,11.81437375
2147.69887229503,13.04110375
2147.72935080768,11.66246
2147.75982932033,12.8749025
2147.79030783298,13.3880225
2147.82078634563,13.1588075
2147.85126485828,8.32075875
2147.88174337092,8.6592425
2147.91222188357,8.18691375
2147.94270039622,8.35497875
2147.97317890887,8.1755525
2148.00365742152,8.3845475
2148.03413593417,9.0195775
2148.06461444682,8.93467875
2148.09509295946,8.21412
2148.12557147211,8.125685
2148.15604998476,7.5125425
2148.18652849741,6.8767125
2148.21700701006,6.31366625
2148.24748552271,6.53648
2148.27796403536,7.288635
2148.308442548,7.36528625
2148.33892106065,7.28497875
2148.3693995733,7.85896125
2148.39987808595,7.08695
2148.4303565986,8.05414625
2148.46083511125,7.845945
2148.4913136239,8.663615
2148.52179213654,8.49461375
2148.55227064919,8.34596125
2148.58274916184,6.9739675
2148.61322767449,6.682445
2148.64370618714,7.43048125
2148.67418469979,8.16065625
2148.70466321244,10.0820475
2148.73514172508,12.5131775
2148.76562023773,12.1789225
2148.79609875038,11.3981025
2148.82657726303,8.51062125
2148.85705577568,6.30900875
2148.88753428833,4.89419875
2148.91801280098,5.99614375
2148.94849131362,5.8049175
2148.97896982627,8.48148375
2149.00944833892,27.3935175
2149.03992685157,32.77446875
2149.07040536422,24.33271125
2149.10088387687,30.02276
2149.13136238952,26.12650875
2149.16184090216,12.13914
2149.19231941481,11.76621375
2149.22279792746,21.08380625
2149.25327644011,24.8271775
2149.28375495276,23.84748875
2149.31423346541,16.58867125
2149.34471197806,17.478925
2149.3751904907,20.17016625
2149.40566900335,21.11355125
2149.436147516,23.90358
2149.46662602865,18.874265
2149.4971045413,4.5143825
2149.52758305395,21.307455
2149.5580615666,41.1583925
2149.58854007924,47.204395
2149.61901859189,46.18897
2149.64949710454,46.2077625
2149.67997561719,46.6341725
2149.71045412984,48.38320125
2149.74093264249,46.65435375
2149.77141115514,45.1178675
2149.80188966778,38.37355375
2149.83236818043,7.91332
2149.86284669308,5.96555375
2149.89332520573,6.73025625
2149.92380371838,1.67733875
2149.95428223103,10.879415
2149.98476074368,7.44611
2150.01523925632,9.991065
2150.04571776897,8.5686975
2150.07619628162,4.36184
2150.10667479427,8.93212
2150.13715330692,14.8226875
2150.16763181957,16.75757625
2150.19811033222,11.2311775
2150.22858884486,3.4490875
2150.25906735751,7.84989125
2150.28954587016,14.4557125
2150.32002438281,4.5781225
2150.35050289546,5.15195875
2150.38098140811,18.05974125
2150.41145992076,42.3681325
2150.4419384334,46.82736875
2150.47241694605,48.81796875
2150.5028954587,48.98610375
2150.53337397135,48.971425
2150.563852484,48.80911
2150.59433099665,48.52543125
2150.6248095093,47.8638125
2150.65528802194,48.4442275
2150.68576653459,49.17733125
2150.71624504724,49.2226075
2150.74672355989,49.15195875
2150.77720207254,48.60148875
2150.80768058519,49.61344
2150.83815909784,49.66465
2150.86863761048,49.28980875
2150.89911612313,47.91082625
2150.92959463578,44.3620325
2150.96007314843,36.25049875
2150.99055166108,8.52868
2151.02103017373,40.77081625
2151.05150868638,47.79863
2151.08198719902,52.79602375
2151.11246571167,53.41813625
2151.14294422432,54.84539375
2151.17342273697,54.69739625
2151.20390124962,51.67072625
2151.23437976227,34.469145
2151.26485827492,16.34396875
2151.29533678756,26.984335
2151.32581530021,46.97023875
2151.35629381286,44.2159675
2151.38677232551,32.77725875
2151.41725083816,52.678195
2151.44772935081,54.28431125
2151.47820786346,54.7053975
2151.50868637611,54.36125125
2151.53916488875,52.40857875
2151.5696434014,36.71887125
2151.60012191405,14.97462875
2151.6306004267,41.20348625
2151.66107893935,49.40391625
2151.691557452,49.29890375
2151.72203596465,34.459085
2151.75251447729,39.53489
2151.78299298994,31.1085475
2151.81347150259,44.94430625
2151.84395001524,58.298905
2151.87442852789,57.55724375
2151.90490704054,58.955005
2151.93538555319,61.37125
2151.96586406583,61.9779025
2151.99634257848,62.28778375
2152.02682109113,62.244285
2152.05729960378,62.36469125
2152.08777811643,61.32647875
2152.11825662908,62.04062
2152.14873514173,62.02035875
2152.17921365437,62.06151125
2152.20969216702,62.05974125
2152.24017067967,61.319115
2152.27064919232,60.8990125
2152.30112770497,61.689795
2152.33160621762,61.20639375
2152.36208473027,61.23245625
2152.39256324291,61.72605125
2152.42304175556,61.49710375
2152.45352026821,60.7348225
2152.48399878086,60.23052125
2152.51447729351,60.3434625
2152.54495580616,57.91537
2152.57543431881,36.20569
2152.60591283145,29.42131875
2152.6363913441,52.7458375
2152.66686985675,61.0005325
2152.6973483694,62.64068625
2152.72782688205,63.42518125
2152.7583053947,64.02294125
2152.78878390735,64.09982125
2152.81926241999,65.243845
2152.84974093264,65.53796375
2152.88021944529,65.3997875
2152.91069795794,65.5536125
2152.94117647059,65.4280675
2152.97165498324,64.8890725
2153.00213349589,64.284775
2153.03261200853,64.33676125
2153.06309052118,63.5051825
2153.09356903383,62.05983125
2153.12404754648,62.8819775
2153.15452605913,62.43609125
2153.18500457178,62.051965
2153.21548308443,59.4183625
2153.24596159707,32.94905875
2153.27644010972,43.3239825
2153.30691862237,57.7478475
2153.33739713502,60.15741625
2153.36787564767,51.50263125
2153.39835416032,39.8232075
2153.42883267297,8.90769625
2153.45931118561,8.2820825
2153.48978969826,52.2851025
2153.52026821091,64.62802875
2153.55074672356,67.96560875
2153.58122523621,68.739305
2153.61170374886,69.48669
2153.64218226151,69.64006375
2153.67266077415,70.247495
2153.7031392868,70.50826375
2153.73361779945,70.855135
2153.7640963121,70.95631375
2153.79457482475,70.91131875
2153.8250533374,70.826595
2153.85553185005,70.78736
2153.88601036269,70.80330125
2153.91648887534,71.24601
2153.94696738799,70.16069625
2153.97744590064,64.6143525
2154.00792441329,34.0740325
2154.03840292594,34.99314125
2154.06888143859,61.5648075
2154.09935995123,66.06572875
2154.12983846388,64.66017625
2154.16031697653,58.33107
2154.19079548918,40.19039125
2154.22127400183,69.53397625
2154.25175251448,71.9008925
2154.28223102713,70.6147075
2154.31270953977,69.70199125
2154.34318805242,67.92832375
2154.37366656507,59.70795
2154.40414507772,25.49083875
2154.43462359037,29.0353375
2154.46510210302,65.281665
2154.49558061567,64.52163
2154.52605912831,50.08430625
2154.55653764096,32.944965
2154.58701615361,38.302625
2154.61749466626,8.46044125
2154.64797317891,26.2461
2154.67845169156,62.7827725
2154.70893020421,66.76831875
2154.73940871685,67.05122875
2154.7698872295,71.74009875
2154.80036574215,71.67304
2154.8308442548,72.3066275
2154.86132276745,63.1604775
2154.8918012801,56.6713125
2154.92227979275,69.34977625
2154.95275830539,72.83941
2154.98323681804,73.09614625
2155.01371533069,73.7417875
2155.04419384334,73.27389
2155.07467235599,71.59517
2155.10515086864,70.8464525
2155.13562938129,70.79464125
2155.16610789393,69.07966375
2155.19658640658,62.05657875
2155.22706491923,52.77043125
2155.25754343188,68.139595
2155.28802194453,68.1811575
2155.31850045718,70.43818625
2155.34897896983,70.947285
2155.37945748247,70.85491875
2155.40993599512,69.0230775
2155.44041450777,65.7631275
2155.47089302042,67.53499125
2155.50137153307,59.95265375
2155.53185004572,28.09139375
2155.56232855837,14.57890375
2155.59280707101,32.84978375
2155.62328558366,50.29496875
2155.65376409631,48.14420375
2155.68424260896,26.68736375
2155.71472112161,30.7913475
2155.74519963426,24.06638875
2155.77567814691,10.73470875
2155.80615665955,34.81884125
2155.8366351722,45.814965
2155.86711368485,47.558095
2155.8975921975,41.35137125
2155.92807071015,14.5960325
2155.9585492228,52.1628125
2155.98902773545,55.8344925
2156.0195062481,52.64104375
2156.04998476074,42.718575
2156.08046327339,45.0300475
2156.11094178604,41.54142375
2156.14142029869,41.8373025
2156.17189881134,11.662225
2156.20237732399,51.89139875
2156.23285583664,60.8510375
2156.26333434928,63.26449
2156.29381286193,61.418845
2156.32429137458,53.7154725
2156.35476988723,26.2751075
2156.38524839988,48.7026525
2156.41572691253,62.00087625
2156.44620542518,67.4435575
2156.47668393782,69.78255375
2156.50716245047,71.19632125
2156.53764096312,71.805785
2156.56811947577,70.88857875
2156.59859798842,69.073125
2156.62907650107,65.75333
2156.65955501372,54.67673375
2156.69003352636,25.1911525
2156.72051203901,63.322405
2156.75099055166,65.908185
2156.78146906431,70.47279125
2156.81194757696,70.98740875
2156.84242608961,70.66709375
2156.87290460226,70.89589
2156.9033831149,69.84009125
2156.93386162755,69.14731
2156.9643401402,68.09839125
2156.99481865285,64.07239625
2157.0252971655,64.744065
2157.05577567815,60.92251
2157.0862541908,43.86767125
2157.11673270344,58.22911875
2157.14721121609,63.9142825
2157.17768972874,63.7669625
2157.20816824139,63.43576
2157.23864675404,62.8364
2157.26912526669,59.03224625
2157.29960377934,57.89706
2157.33008229198,55.67236
2157.36056080463,55.56042875
2157.39103931728,51.53236875
2157.42151782993,44.76123875
2157.45199634258,32.4003675
2157.48247485523,37.7476575
2157.51295336788,42.36570625
2157.54343188052,42.95300625
2157.57391039317,40.0080425
2157.60438890582,33.08791125
2157.63486741847,18.7444825
